user_id,gender,age_group,interest_categories,persona
7585,女,31-40岁,宠物|动漫|生活,动漫二次元型
7586,女,40岁以上,生活|运动,生活家型
7587,女,31-40岁,音乐|运动|游戏|美食,运动乐活型
7588,女,40岁以上,音乐|运动|游戏,运动乐活型
7589,女,31-40岁,搞笑|游戏|动漫,宅文化型
7590,女,31-40岁,美食|生活|运动,生活家型
7591,男,31-40岁,运动|音乐|美食,运动乐活型
7592,男,31-40岁,音乐|运动,运动乐活型
7593,男,40岁以上,宠物|动漫|学习,动漫二次元型
7594,男,25-30岁,美食|生活|科技,生活家型
7595,女,31-40岁,搞笑|音乐,宅文化型
7596,女,25-30岁,游戏|动漫|音乐,宅文化型
7597,女,40岁以上,宠物|生活,动漫二次元型
7598,女,31-40岁,游戏|音乐|动漫|搞笑,宅文化型
7599,女,31-40岁,搞笑|游戏|音乐,宅文化型
7600,女,40岁以上,游戏|搞笑,宅文化型
7601,女,40岁以上,搞笑|游戏|动漫,宅文化型
7602,男,25-30岁,搞笑|游戏|动漫,宅文化型
7603,男,18岁以下,搞笑|游戏,宅文化型
7604,女,31-40岁,搞笑|游戏,宅文化型
7605,男,18岁以下,美食|生活|科技|运动,生活家型
7606,女,18-24岁,动漫|宠物|学习,动漫二次元型
7607,女,25-30岁,美食|运动|科技,生活家型
7608,男,40岁以上,运动|音乐|美食|游戏,运动乐活型
7609,女,18岁以下,学习|科技|宠物,进步青年型
7610,男,25-30岁,音乐|运动,运动乐活型
7611,女,31-40岁,宠物|动漫|学习|生活,动漫二次元型
7612,女,18-24岁,搞笑|动漫|音乐|游戏,宅文化型
7613,女,18岁以下,音乐|运动|游戏|美食,运动乐活型
7614,女,18岁以下,美食|生活|科技,生活家型
7615,男,18-24岁,运动|音乐|美食|游戏,运动乐活型
7616,男,18岁以下,动漫|宠物,动漫二次元型
7617,女,18-24岁,美食|运动,生活家型
7618,女,31-40岁,生活|美食,生活家型
7619,女,18岁以下,学习|科技,进步青年型
7620,女,31-40岁,宠物|动漫,动漫二次元型
7621,男,31-40岁,宠物|动漫|生活|学习,动漫二次元型
7622,女,25-30岁,宠物|动漫,动漫二次元型
7623,女,40岁以上,科技|学习,进步青年型
7624,男,31-40岁,科技|学习,进步青年型
7625,女,31-40岁,搞笑|游戏|音乐|动漫,宅文化型
7626,男,25-30岁,运动|音乐|游戏,运动乐活型
7627,男,18岁以下,游戏|搞笑|动漫,宅文化型
7628,女,31-40岁,生活|美食|运动,生活家型
7629,女,18-24岁,生活|运动,生活家型
7630,男,25-30岁,生活|科技|美食,生活家型
7631,女,40岁以上,搞笑|音乐|动漫,宅文化型
7632,女,25-30岁,美食|科技|运动,生活家型
7633,女,40岁以上,生活|美食|科技,生活家型
7634,女,31-40岁,搞笑|游戏|动漫|音乐,宅文化型
7635,男,18-24岁,学习|搞笑|宠物,进步青年型
7636,男,18岁以下,运动|游戏,运动乐活型
7637,男,25-30岁,运动|美食|游戏|音乐,运动乐活型
7638,女,31-40岁,宠物|生活|学习|动漫,动漫二次元型
7639,女,31-40岁,宠物|生活|动漫|学习,动漫二次元型
7640,男,25-30岁,生活|美食|运动|科技,生活家型
7641,女,25-30岁,科技|搞笑,进步青年型
7642,女,31-40岁,美食|生活,生活家型
7643,女,18岁以下,音乐|美食|游戏|运动,运动乐活型
7644,女,40岁以上,音乐|美食,运动乐活型
7645,女,31-40岁,音乐|运动,运动乐活型
7646,男,31-40岁,美食|生活|运动,生活家型
7647,男,40岁以上,音乐|运动,运动乐活型
7648,男,18岁以下,学习|搞笑|科技|宠物,进步青年型
7649,女,18岁以下,美食|生活|运动,生活家型
7650,女,25-30岁,运动|音乐|游戏|美食,运动乐活型
7651,女,40岁以上,生活|美食,生活家型
7652,女,18岁以下,游戏|动漫,宅文化型
7653,男,31-40岁,运动|音乐,运动乐活型
7654,女,25-30岁,搞笑|游戏|音乐,宅文化型
7655,男,18岁以下,搞笑|游戏|动漫,宅文化型
7656,女,40岁以上,音乐|游戏|运动,运动乐活型
7657,男,18-24岁,动漫|宠物|生活,动漫二次元型
7658,男,18岁以下,学习|科技|宠物|搞笑,进步青年型
7659,女,25-30岁,搞笑|游戏|音乐|动漫,宅文化型
7660,男,25-30岁,宠物|动漫,动漫二次元型
7661,男,40岁以上,游戏|搞笑|音乐|动漫,宅文化型
7662,男,25-30岁,学习|科技|搞笑,进步青年型
7663,男,25-30岁,美食|科技,生活家型
7664,女,18-24岁,运动|音乐|美食,运动乐活型
7665,男,18-24岁,生活|美食|运动|科技,生活家型
7666,女,40岁以上,学习|宠物|搞笑,进步青年型
7667,男,18岁以下,运动|音乐,运动乐活型
7668,男,18岁以下,动漫|学习,动漫二次元型
7669,女,18岁以下,宠物|动漫|学习|生活,动漫二次元型
7670,男,40岁以上,动漫|学习|宠物|生活,动漫二次元型
7671,男,31-40岁,运动|音乐,运动乐活型
7672,男,18岁以下,美食|科技|运动|生活,生活家型
7673,男,18-24岁,生活|美食|科技|运动,生活家型
7674,男,31-40岁,学习|科技|宠物,进步青年型
7675,男,25-30岁,学习|宠物,进步青年型
7676,男,25-30岁,科技|学习|宠物|搞笑,进步青年型
7677,男,18岁以下,科技|学习|宠物|搞笑,进步青年型
7678,男,25-30岁,运动|音乐|游戏|美食,运动乐活型
7679,男,25-30岁,宠物|学习|动漫|生活,动漫二次元型
7680,男,31-40岁,生活|美食,生活家型
7681,男,18-24岁,音乐|运动,运动乐活型
7682,女,18-24岁,搞笑|游戏|音乐,宅文化型
7683,男,40岁以上,学习|科技|宠物|搞笑,进步青年型
7684,女,31-40岁,游戏|搞笑|动漫,宅文化型
7685,女,18-24岁,游戏|搞笑,宅文化型
7686,男,18岁以下,生活|美食|科技,生活家型
7687,男,18-24岁,美食|生活,生活家型
7688,男,31-40岁,音乐|运动,运动乐活型
7689,女,18岁以下,科技|搞笑|学习,进步青年型
7690,男,25-30岁,运动|音乐|美食,运动乐活型
7691,男,18-24岁,动漫|宠物|学习,动漫二次元型
7692,女,18-24岁,美食|生活|科技|运动,生活家型
7693,男,25-30岁,动漫|宠物|生活|学习,动漫二次元型
7694,女,18-24岁,生活|美食|科技,生活家型
7695,男,25-30岁,宠物|动漫|学习,动漫二次元型
7696,男,18岁以下,搞笑|动漫|游戏|音乐,宅文化型
7697,男,31-40岁,搞笑|动漫,宅文化型
7698,男,31-40岁,学习|科技|宠物,进步青年型
7699,男,18岁以下,搞笑|游戏|动漫|音乐,宅文化型
7700,男,25-30岁,学习|宠物,进步青年型
7701,男,31-40岁,音乐|运动|美食|游戏,运动乐活型
7702,男,18岁以下,动漫|宠物|学习,动漫二次元型
7703,女,25-30岁,宠物|动漫|学习,动漫二次元型
7704,女,25-30岁,游戏|搞笑|动漫|音乐,宅文化型
7705,女,18-24岁,运动|美食|音乐,运动乐活型
7706,女,31-40岁,动漫|生活|学习|宠物,动漫二次元型
7707,男,18岁以下,科技|学习,进步青年型
7708,女,25-30岁,生活|美食|运动|科技,生活家型
7709,男,18-24岁,游戏|搞笑|动漫|音乐,宅文化型
7710,男,31-40岁,科技|学习|搞笑,进步青年型
7711,女,18-24岁,美食|科技|生活,生活家型
7712,女,18岁以下,游戏|搞笑|动漫|音乐,宅文化型
7713,女,18岁以下,运动|音乐|游戏,运动乐活型
7714,男,40岁以上,学习|科技|宠物|搞笑,进步青年型
7715,男,40岁以上,美食|生活|科技,生活家型
7716,女,40岁以上,游戏|音乐|动漫|搞笑,宅文化型
7717,男,40岁以上,动漫|生活|宠物|学习,动漫二次元型
7718,男,25-30岁,学习|科技|搞笑,进步青年型
7719,男,18岁以下,运动|游戏,运动乐活型
7720,女,31-40岁,科技|学习,进步青年型
7721,男,18岁以下,搞笑|游戏,宅文化型
7722,女,18岁以下,宠物|学习,动漫二次元型
7723,男,40岁以上,科技|搞笑|宠物|学习,进步青年型
7724,男,40岁以上,音乐|美食|运动|游戏,运动乐活型
7725,男,18岁以下,运动|音乐|游戏,运动乐活型
7726,女,40岁以上,学习|科技|宠物|搞笑,进步青年型
7727,男,40岁以上,动漫|宠物|学习|生活,动漫二次元型
7728,女,18-24岁,生活|美食,生活家型
7729,女,18岁以下,运动|美食|游戏|音乐,运动乐活型
7730,女,25-30岁,宠物|动漫|生活|学习,动漫二次元型
7731,男,40岁以上,动漫|宠物|学习,动漫二次元型
7732,男,31-40岁,动漫|宠物|生活|学习,动漫二次元型
7733,女,18-24岁,音乐|游戏|运动,运动乐活型
7734,女,18-24岁,游戏|音乐|动漫,宅文化型
7735,女,18岁以下,音乐|美食|运动|游戏,运动乐活型
7736,男,18岁以下,运动|美食|音乐,运动乐活型
7737,男,18岁以下,游戏|搞笑|动漫,宅文化型
7738,男,31-40岁,美食|运动|科技|生活,生活家型
7739,男,25-30岁,科技|学习,进步青年型
7740,男,18岁以下,动漫|宠物|生活,动漫二次元型
7741,女,25-30岁,生活|美食,生活家型
7742,男,25-30岁,游戏|搞笑|音乐,宅文化型
7743,女,18-24岁,科技|学习,进步青年型
7744,男,18岁以下,搞笑|游戏|动漫|音乐,宅文化型
7745,男,40岁以上,运动|音乐|美食|游戏,运动乐活型
7746,女,31-40岁,科技|搞笑,进步青年型
7747,男,31-40岁,游戏|搞笑|动漫,宅文化型
7748,男,18-24岁,音乐|运动,运动乐活型
7749,男,25-30岁,科技|搞笑|宠物|学习,进步青年型
7750,男,31-40岁,科技|搞笑|宠物,进步青年型
7751,男,40岁以上,搞笑|音乐,宅文化型
7752,男,40岁以上,动漫|生活,动漫二次元型
7753,女,40岁以上,学习|科技|搞笑,进步青年型
7754,女,40岁以上,搞笑|音乐|动漫,宅文化型
7755,男,18-24岁,生活|美食|科技|运动,生活家型
7756,女,18-24岁,科技|学习|搞笑,进步青年型
7757,男,18-24岁,生活|美食|运动|科技,生活家型
7758,男,18岁以下,音乐|游戏|运动,运动乐活型
7759,男,31-40岁,美食|生活,生活家型
7760,女,40岁以上,生活|运动|科技|美食,生活家型
7761,男,31-40岁,游戏|搞笑,宅文化型
7762,女,31-40岁,运动|音乐|游戏,运动乐活型
7763,男,18-24岁,运动|音乐,运动乐活型
7764,女,18岁以下,运动|游戏|音乐,运动乐活型
7765,女,18岁以下,学习|搞笑|科技,进步青年型
7766,女,25-30岁,科技|学习,进步青年型
7767,女,31-40岁,学习|科技,进步青年型
7768,男,25-30岁,生活|科技|美食|运动,生活家型
7769,男,25-30岁,动漫|学习|宠物,动漫二次元型
7770,男,40岁以上,学习|宠物|科技,进步青年型
7771,男,25-30岁,音乐|游戏|美食|运动,运动乐活型
7772,女,31-40岁,美食|生活|运动,生活家型
7773,男,25-30岁,科技|学习|搞笑,进步青年型
7774,男,40岁以上,生活|美食|科技|运动,生活家型
7775,女,18-24岁,游戏|搞笑,宅文化型
7776,男,31-40岁,宠物|动漫|生活|学习,动漫二次元型
7777,男,18-24岁,美食|科技|生活,生活家型
7778,女,18-24岁,动漫|宠物|学习|生活,动漫二次元型
7779,女,40岁以上,科技|学习|宠物|搞笑,进步青年型
7780,男,18-24岁,游戏|搞笑,宅文化型
7781,男,31-40岁,音乐|运动|游戏,运动乐活型
7782,女,18-24岁,音乐|运动|美食|游戏,运动乐活型
7783,女,31-40岁,科技|宠物|学习|搞笑,进步青年型
7784,男,40岁以上,游戏|搞笑|动漫,宅文化型
7785,男,18岁以下,美食|科技|运动|生活,生活家型
7786,女,25-30岁,宠物|动漫|生活|学习,动漫二次元型
7787,女,18岁以下,游戏|搞笑|动漫,宅文化型
7788,女,18-24岁,生活|美食,生活家型
7789,女,25-30岁,学习|科技|搞笑|宠物,进步青年型
7790,男,25-30岁,生活|美食|运动|科技,生活家型
7791,女,31-40岁,搞笑|游戏|动漫,宅文化型
7792,男,25-30岁,美食|运动,生活家型
7793,男,18岁以下,宠物|动漫|生活,动漫二次元型
7794,女,25-30岁,动漫|学习|宠物|生活,动漫二次元型
7795,男,31-40岁,宠物|动漫|生活|学习,动漫二次元型
7796,女,31-40岁,科技|学习|宠物,进步青年型
7797,男,18岁以下,美食|生活|运动,生活家型
7798,男,18岁以下,宠物|动漫,动漫二次元型
7799,男,18-24岁,学习|科技|搞笑,进步青年型
7800,男,18岁以下,生活|美食|科技|运动,生活家型
7801,男,25-30岁,美食|生活|运动,生活家型
7802,女,25-30岁,搞笑|游戏,宅文化型
7803,男,18岁以下,美食|生活|运动|科技,生活家型
7804,女,18岁以下,音乐|运动|游戏,运动乐活型
7805,女,18-24岁,游戏|搞笑,宅文化型
7806,男,31-40岁,游戏|搞笑|音乐,宅文化型
7807,女,18岁以下,音乐|美食,运动乐活型
7808,女,25-30岁,音乐|游戏,运动乐活型
7809,男,18-24岁,学习|科技,进步青年型
7810,男,31-40岁,动漫|宠物,动漫二次元型
7811,男,40岁以上,运动|音乐|游戏|美食,运动乐活型
7812,女,31-40岁,动漫|宠物|生活,动漫二次元型
7813,女,18-24岁,搞笑|游戏,宅文化型
7814,男,25-30岁,科技|学习|宠物,进步青年型
7815,男,31-40岁,搞笑|游戏|音乐,宅文化型
7816,男,25-30岁,游戏|搞笑,宅文化型
7817,女,40岁以上,搞笑|动漫,宅文化型
7818,男,18岁以下,动漫|宠物,动漫二次元型
7819,男,18岁以下,运动|美食,运动乐活型
7820,男,31-40岁,搞笑|游戏|音乐|动漫,宅文化型
7821,女,18-24岁,科技|学习|宠物,进步青年型
7822,男,31-40岁,宠物|生活|动漫|学习,动漫二次元型
7823,男,25-30岁,生活|美食|运动|科技,生活家型
7824,女,18-24岁,游戏|动漫|搞笑|音乐,宅文化型
7825,男,40岁以上,科技|宠物|学习|搞笑,进步青年型
7826,男,18岁以下,音乐|游戏|运动,运动乐活型
7827,男,40岁以上,学习|科技|搞笑,进步青年型
7828,男,18岁以下,学习|科技,进步青年型
7829,男,25-30岁,搞笑|游戏,宅文化型
7830,女,31-40岁,生活|美食|运动|科技,生活家型
7831,女,40岁以上,科技|学习|宠物|搞笑,进步青年型
7832,男,18-24岁,生活|美食|运动|科技,生活家型
7833,女,25-30岁,学习|科技,进步青年型
7834,男,31-40岁,宠物|动漫,动漫二次元型
7835,男,31-40岁,运动|音乐|美食|游戏,运动乐活型
7836,女,18-24岁,运动|音乐|美食|游戏,运动乐活型
7837,女,31-40岁,科技|学习|宠物|搞笑,进步青年型
7838,男,40岁以上,搞笑|游戏|动漫,宅文化型
7839,男,18-24岁,运动|音乐,运动乐活型
7840,男,25-30岁,运动|音乐,运动乐活型
7841,女,18-24岁,美食|生活|科技,生活家型
7842,女,31-40岁,音乐|运动|游戏,运动乐活型
7843,男,18-24岁,游戏|音乐|动漫|搞笑,宅文化型
7844,女,18岁以下,游戏|动漫|搞笑,宅文化型
7845,女,18岁以下,美食|生活|运动|科技,生活家型
7846,男,31-40岁,运动|美食|音乐|游戏,运动乐活型
7847,女,18-24岁,学习|科技|搞笑|宠物,进步青年型
7848,男,40岁以上,动漫|学习|宠物,动漫二次元型
7849,男,25-30岁,宠物|动漫|生活,动漫二次元型
7850,男,25-30岁,游戏|搞笑|音乐,宅文化型
7851,女,18岁以下,搞笑|游戏|音乐|动漫,宅文化型
7852,男,18岁以下,生活|科技|美食|运动,生活家型
7853,男,31-40岁,音乐|美食,运动乐活型
7854,女,40岁以上,学习|搞笑|宠物,进步青年型
7855,男,25-30岁,学习|宠物|搞笑|科技,进步青年型
7856,男,18-24岁,宠物|动漫,动漫二次元型
7857,男,18岁以下,搞笑|游戏|动漫,宅文化型
7858,男,40岁以上,宠物|学习|生活|动漫,动漫二次元型
7859,男,25-30岁,生活|科技|运动|美食,生活家型
7860,男,31-40岁,运动|音乐|游戏,运动乐活型
7861,女,25-30岁,运动|音乐,运动乐活型
7862,女,18-24岁,美食|生活,生活家型
7863,男,18岁以下,生活|美食|科技,生活家型
7864,女,18岁以下,游戏|音乐,宅文化型
7865,女,40岁以上,搞笑|游戏|动漫|音乐,宅文化型
7866,女,31-40岁,宠物|动漫|学习,动漫二次元型
7867,男,31-40岁,动漫|学习|宠物|生活,动漫二次元型
7868,男,18岁以下,学习|科技,进步青年型
7869,男,31-40岁,学习|科技|搞笑|宠物,进步青年型
7870,男,31-40岁,宠物|动漫,动漫二次元型
7871,男,18-24岁,学习|搞笑|科技|宠物,进步青年型
7872,男,25-30岁,美食|生活|科技|运动,生活家型
7873,男,40岁以上,美食|科技|生活,生活家型
7874,男,31-40岁,运动|音乐,运动乐活型
7875,女,18-24岁,生活|科技|美食|运动,生活家型
7876,男,40岁以上,美食|生活,生活家型
7877,女,18岁以下,运动|音乐,运动乐活型
7878,男,25-30岁,学习|科技|宠物,进步青年型
7879,男,31-40岁,生活|美食|运动|科技,生活家型
7880,女,18岁以下,学习|科技|宠物,进步青年型
7881,男,18-24岁,动漫|生活,动漫二次元型
7882,男,31-40岁,运动|音乐|游戏|美食,运动乐活型
7883,女,25-30岁,宠物|动漫|学习,动漫二次元型
7884,男,31-40岁,学习|科技,进步青年型
7885,女,40岁以上,学习|搞笑|宠物,进步青年型
7886,男,25-30岁,科技|宠物,进步青年型
7887,女,40岁以上,运动|游戏|美食|音乐,运动乐活型
7888,女,25-30岁,宠物|动漫,动漫二次元型
7889,女,31-40岁,运动|游戏,运动乐活型
7890,女,31-40岁,动漫|生活|学习|宠物,动漫二次元型
7891,男,18岁以下,生活|美食,生活家型
7892,男,18-24岁,动漫|宠物|学习,动漫二次元型
7893,女,31-40岁,美食|生活|运动,生活家型
7894,女,40岁以上,音乐|运动|美食|游戏,运动乐活型
7895,男,25-30岁,游戏|音乐,宅文化型
7896,男,40岁以上,音乐|美食|运动,运动乐活型
7897,女,18-24岁,运动|游戏,运动乐活型
7898,男,31-40岁,宠物|生活,动漫二次元型
7899,男,31-40岁,搞笑|动漫|音乐,宅文化型
7900,男,18岁以下,学习|科技,进步青年型
7901,女,31-40岁,学习|科技,进步青年型
7902,女,25-30岁,宠物|动漫|生活,动漫二次元型
7903,女,31-40岁,科技|搞笑|学习,进步青年型
7904,男,40岁以上,科技|学习|搞笑|宠物,进步青年型
7905,男,40岁以上,运动|美食|游戏|音乐,运动乐活型
7906,女,18-24岁,美食|运动|科技|生活,生活家型
7907,男,18-24岁,生活|美食|运动,生活家型
7908,男,25-30岁,音乐|美食,运动乐活型
7909,女,40岁以上,游戏|搞笑|音乐|动漫,宅文化型
7910,男,25-30岁,运动|音乐|美食|游戏,运动乐活型
7911,女,18岁以下,宠物|生活,动漫二次元型
7912,男,31-40岁,学习|科技|宠物,进步青年型
7913,女,31-40岁,游戏|搞笑,宅文化型
7914,男,25-30岁,科技|学习|宠物,进步青年型
7915,女,25-30岁,音乐|运动,运动乐活型
7916,女,18岁以下,音乐|运动|游戏|美食,运动乐活型
7917,女,18岁以下,游戏|动漫|搞笑|音乐,宅文化型
7918,女,25-30岁,科技|学习,进步青年型
7919,男,25-30岁,生活|运动|科技,生活家型
7920,男,40岁以上,搞笑|游戏|音乐|动漫,宅文化型
7921,男,18-24岁,运动|美食|游戏,运动乐活型
7922,女,25-30岁,学习|科技|搞笑|宠物,进步青年型
7923,女,31-40岁,生活|运动,生活家型
7924,女,40岁以上,宠物|学习|生活|动漫,动漫二次元型
7925,女,18岁以下,学习|宠物|科技,进步青年型
7926,女,25-30岁,生活|美食,生活家型
7927,女,18-24岁,美食|生活|运动,生活家型
7928,男,18-24岁,音乐|运动,运动乐活型
7929,女,31-40岁,科技|学习|搞笑|宠物,进步青年型
7930,女,18岁以下,搞笑|游戏,宅文化型
7931,男,31-40岁,运动|音乐|美食|游戏,运动乐活型
7932,男,31-40岁,音乐|运动|美食|游戏,运动乐活型
7933,女,40岁以上,宠物|动漫|生活|学习,动漫二次元型
7934,女,18-24岁,游戏|音乐|搞笑,宅文化型
7935,男,18岁以下,搞笑|音乐|动漫,宅文化型
7936,女,25-30岁,音乐|运动|美食,运动乐活型
7937,男,18-24岁,学习|科技,进步青年型
7938,女,25-30岁,宠物|动漫|学习,动漫二次元型
7939,女,40岁以上,搞笑|游戏,宅文化型
7940,女,40岁以上,宠物|动漫|生活|学习,动漫二次元型
7941,女,25-30岁,音乐|美食,运动乐活型
7942,男,40岁以上,运动|音乐|美食,运动乐活型
7943,男,18-24岁,动漫|宠物|学习|生活,动漫二次元型
7944,女,18-24岁,科技|学习|搞笑|宠物,进步青年型
7945,女,25-30岁,生活|运动|科技|美食,生活家型
7946,男,18-24岁,游戏|搞笑|动漫,宅文化型
7947,男,25-30岁,搞笑|动漫,宅文化型
7948,男,25-30岁,运动|美食,运动乐活型
7949,女,25-30岁,美食|生活,生活家型
7950,男,18-24岁,生活|美食|科技|运动,生活家型
7951,男,40岁以上,动漫|学习|生活,动漫二次元型
7952,女,25-30岁,搞笑|音乐,宅文化型
7953,男,40岁以上,游戏|搞笑|音乐,宅文化型
7954,男,31-40岁,生活|美食|运动|科技,生活家型
7955,女,18-24岁,运动|音乐|美食,运动乐活型
7956,女,40岁以上,美食|运动|生活,生活家型
7957,女,25-30岁,科技|学习,进步青年型
7958,女,18-24岁,动漫|宠物|生活|学习,动漫二次元型
7959,女,18-24岁,学习|科技|搞笑|宠物,进步青年型
7960,男,25-30岁,生活|运动|科技,生活家型
7961,女,18岁以下,搞笑|游戏|音乐,宅文化型
7962,男,25-30岁,动漫|宠物|学习|生活,动漫二次元型
7963,男,40岁以上,动漫|宠物,动漫二次元型
7964,女,40岁以上,宠物|生活,动漫二次元型
7965,女,18岁以下,科技|学习,进步青年型
7966,女,25-30岁,音乐|运动,运动乐活型
7967,女,31-40岁,生活|运动,生活家型
7968,女,18-24岁,搞笑|游戏,宅文化型
7969,男,25-30岁,学习|搞笑|科技|宠物,进步青年型
7970,女,25-30岁,搞笑|游戏,宅文化型
7971,男,18岁以下,搞笑|音乐|游戏,宅文化型
7972,男,31-40岁,搞笑|游戏|音乐|动漫,宅文化型
7973,男,31-40岁,学习|科技|搞笑|宠物,进步青年型
7974,女,31-40岁,科技|学习|搞笑|宠物,进步青年型
7975,男,18岁以下,美食|运动|科技|生活,生活家型
7976,男,25-30岁,搞笑|游戏|音乐|动漫,宅文化型
7977,女,25-30岁,美食|科技|运动,生活家型
7978,男,40岁以上,动漫|学习|生活,动漫二次元型
7979,女,18岁以下,游戏|搞笑|音乐,宅文化型
7980,女,25-30岁,动漫|宠物,动漫二次元型
7981,女,18岁以下,科技|学习|搞笑,进步青年型
7982,男,18岁以下,宠物|生活,动漫二次元型
7983,女,40岁以上,生活|美食|运动|科技,生活家型
7984,男,31-40岁,宠物|动漫,动漫二次元型
7985,女,18岁以下,搞笑|游戏|音乐|动漫,宅文化型
7986,女,31-40岁,学习|搞笑,进步青年型
7987,男,40岁以上,音乐|运动,运动乐活型
7988,男,31-40岁,游戏|搞笑|动漫,宅文化型
7989,女,18-24岁,美食|生活,生活家型
7990,男,18岁以下,音乐|运动|美食|游戏,运动乐活型
7991,女,31-40岁,宠物|动漫|生活|学习,动漫二次元型
7992,女,40岁以上,运动|音乐,运动乐活型
7993,男,40岁以上,搞笑|音乐|动漫,宅文化型
7994,男,18岁以下,生活|美食|运动,生活家型
7995,女,31-40岁,动漫|宠物,动漫二次元型
7996,女,18-24岁,宠物|学习|生活,动漫二次元型
7997,男,18-24岁,生活|运动,生活家型
7998,男,31-40岁,学习|搞笑|科技|宠物,进步青年型
7999,女,18-24岁,宠物|学习|动漫|生活,动漫二次元型
8000,男,25-30岁,动漫|宠物|学习|生活,动漫二次元型
8001,女,18岁以下,游戏|搞笑|音乐,宅文化型
8002,女,40岁以上,学习|科技|搞笑,进步青年型
8003,女,18岁以下,动漫|学习|宠物,动漫二次元型
8004,女,31-40岁,运动|音乐|美食|游戏,运动乐活型
8005,女,40岁以上,美食|生活|运动,生活家型
8006,女,18-24岁,生活|运动,生活家型
8007,男,31-40岁,游戏|音乐|动漫,宅文化型
8008,女,18岁以下,游戏|搞笑|动漫,宅文化型
8009,男,31-40岁,搞笑|音乐,宅文化型
8010,女,31-40岁,生活|科技,生活家型
8011,女,40岁以上,音乐|运动|游戏|美食,运动乐活型
8012,女,31-40岁,搞笑|游戏|音乐|动漫,宅文化型
8013,女,31-40岁,美食|生活|科技|运动,生活家型
8014,女,31-40岁,学习|搞笑|科技|宠物,进步青年型
8015,男,25-30岁,美食|科技|运动|生活,生活家型
8016,女,31-40岁,学习|宠物,进步青年型
8017,男,40岁以上,美食|科技|生活|运动,生活家型
8018,男,18-24岁,学习|宠物|科技|搞笑,进步青年型
8019,男,31-40岁,音乐|游戏,运动乐活型
8020,女,40岁以上,搞笑|游戏|音乐,宅文化型
8021,男,40岁以上,美食|生活|运动|科技,生活家型
8022,男,31-40岁,运动|音乐,运动乐活型
8023,男,40岁以上,游戏|搞笑|动漫|音乐,宅文化型
8024,男,18-24岁,运动|游戏,运动乐活型
8025,男,25-30岁,运动|音乐|美食|游戏,运动乐活型
8026,女,31-40岁,搞笑|游戏|动漫|音乐,宅文化型
8027,女,18-24岁,音乐|运动|美食,运动乐活型
8028,女,25-30岁,音乐|美食,运动乐活型
8029,男,18岁以下,音乐|游戏|运动|美食,运动乐活型
8030,男,40岁以上,科技|学习,进步青年型
8031,女,18岁以下,美食|运动|科技,生活家型
8032,女,18岁以下,科技|宠物,进步青年型
8033,女,40岁以上,搞笑|音乐,宅文化型
8034,男,31-40岁,科技|学习|搞笑|宠物,进步青年型
8035,女,18岁以下,学习|科技|宠物,进步青年型
8036,女,31-40岁,科技|学习|搞笑|宠物,进步青年型
8037,女,18岁以下,音乐|运动|游戏,运动乐活型
8038,女,25-30岁,动漫|宠物|学习,动漫二次元型
8039,女,18岁以下,运动|音乐,运动乐活型
8040,男,40岁以上,运动|音乐|游戏|美食,运动乐活型
8041,女,18-24岁,运动|游戏|音乐|美食,运动乐活型
8042,男,18-24岁,搞笑|动漫,宅文化型
8043,女,18-24岁,游戏|搞笑|动漫,宅文化型
8044,女,25-30岁,动漫|生活|宠物|学习,动漫二次元型
8045,女,25-30岁,游戏|搞笑|动漫|音乐,宅文化型
8046,男,18-24岁,科技|宠物|搞笑|学习,进步青年型
8047,男,31-40岁,学习|科技|宠物|搞笑,进步青年型
8048,女,40岁以上,科技|搞笑|宠物,进步青年型
8049,女,18岁以下,宠物|动漫|生活,动漫二次元型
8050,女,18岁以下,游戏|动漫|音乐|搞笑,宅文化型
8051,男,31-40岁,动漫|宠物|学习,动漫二次元型
8052,女,40岁以上,搞笑|游戏|动漫|音乐,宅文化型
8053,女,31-40岁,生活|运动|科技,生活家型
8054,女,25-30岁,科技|宠物|学习|搞笑,进步青年型
8055,女,25-30岁,动漫|生活,动漫二次元型
8056,男,25-30岁,音乐|运动,运动乐活型
8057,男,18-24岁,搞笑|游戏,宅文化型
8058,男,25-30岁,动漫|生活,动漫二次元型
8059,女,18-24岁,学习|科技|搞笑,进步青年型
8060,女,25-30岁,游戏|搞笑|动漫|音乐,宅文化型
8061,女,18-24岁,音乐|美食,运动乐活型
8062,女,25-30岁,音乐|美食|游戏,运动乐活型
8063,女,18-24岁,运动|音乐,运动乐活型
8064,男,25-30岁,科技|宠物|搞笑,进步青年型
8065,女,40岁以上,科技|学习|搞笑,进步青年型
8066,女,18岁以下,运动|音乐|美食,运动乐活型
8067,女,25-30岁,宠物|动漫,动漫二次元型
8068,男,25-30岁,运动|音乐|游戏|美食,运动乐活型
8069,男,40岁以上,游戏|搞笑|音乐|动漫,宅文化型
8070,男,31-40岁,搞笑|动漫,宅文化型
8071,男,31-40岁,学习|科技,进步青年型
8072,男,40岁以上,搞笑|动漫|游戏|音乐,宅文化型
8073,女,18-24岁,美食|运动|生活|科技,生活家型
8074,男,18-24岁,游戏|搞笑|音乐|动漫,宅文化型
8075,男,18岁以下,美食|生活|运动|科技,生活家型
8076,男,40岁以上,科技|学习|搞笑,进步青年型
8077,男,31-40岁,搞笑|游戏|动漫,宅文化型
